Quarter,Minute,Second,Down,ToGo,YardLine,Outcome
4,8,59,1,10,85,0
4,9,33,2,10,70,0
4,9,39,1,10,70,2
4,12,27,4,18,82,0
4,13,5,3,15,85,0
4,13,47,2,10,90,0
4,14,28,1,8,92,0
4,15,0,3,2,90,0
3,0,44,2,1,91,0
3,1,24,1,10,82,0
3,1,34,1,10,57,1
3,2,16,2,2,52,0
3,9,10,1,10,57,0
3,11,18,0,0,85,0
3,11,24,2,11,89,1
3,12,4,1,10,90,0
3,12,52,1,10,73,0
3,13,21,3,3,69,1
3,13,28,2,3,69,2
3,14,1,1,10,62,1
4,3,56,0,0,85,0
4,3,58,2,1,99,0
4,4,7,1,1,99,1
4,4,12,1,10,84,2
4,4,53,2,1,80,0
4,4,58,1,10,71,1
4,5,2,4,4,60,1
4,5,9,3,4,60,2
4,5,44,2,10,54,1
2,14,17,3,18,52,0
2,14,20,2,18,52,1
2,15,0,1,10,60,0
1,8,12,4,6,90,0
1,8,55,3,9,87,0
1,8,58,2,9,87,1
1,9,39,1,10,86,0
1,11,29,0,0,85,0
1,11,38,2,9,60,1
1,12,15,1,10,59,0
4,2,15,1,10,84,2
4,2,22,3,2,74,1
4,2,42,2,10,66,1
4,2,43,1,10,66,0
4,3,3,1,10,50,1
4,5,21,4,3,97,0
4,5,28,3,3,97,1
4,5,38,2,6,94,0
4,6,25,1,9,91,0
4,7,7,2,10,70,0
4,7,13,1,10,70,1
4,7,25,0,0,85,0
4,7,31,2,1,83,0
4,8,12,1,10,74,0
4,8,48,3,3,64,1
4,9,25,2,3,64,0
4,10,8,1,10,57,0
3,8,54,0,0,85,0
3,8,59,2,2,98,1
3,9,34,1,3,97,0
3,10,16,1,10,68,0
3,10,48,3,3,59,0
3,11,27,2,6,56,0
3,12,5,1,10,52,0
2,0,25,0,0,85,0
2,0,31,2,6,94,1
2,0,37,1,7,93,0
4,7,18,0,0,85,0
4,7,23,4,1,94,0
4,8,14,3,3,92,1
4,8,52,2,5,90,0
4,9,29,1,10,85,1
4,10,13,2,1,80,0
4,10,37,1,10,71,1
4,11,21,3,9,54,2
4,11,52,2,9,54,0
2,0,44,3,1,86,0
2,1,23,2,4,83,0
2,2,0,1,10,77,0
2,2,12,4,1,74,0
2,2,54,3,5,70,1
2,3,1,2,5,70,1
2,3,20,1,10,65,0
2,4,39,4,8,74,0
2,5,23,3,2,80,1
2,6,5,2,4,78,0
2,6,45,1,10,72,0
2,7,50,0,0,85,0
2,7,58,2,7,67,0
2,8,44,1,10,64,0
2,12,2,0,0,85,0
2,12,6,1,1,99,0
2,12,52,1,10,81,1
2,13,23,3,14,64,2
2,13,48,3,9,69,0
2,14,28,2,13,65,1
2,15,0,1,10,68,0
2,2,0,1,10,90,0
2,8,6,4,8,50,0
2,8,10,3,8,50,1
2,8,13,2,8,50,1
3,8,49,4,6,71,0
3,8,54,3,6,71,1
3,8,59,2,6,71,1
3,9,39,1,10,67,0
3,10,21,3,1,76,1
3,11,2,2,2,75,0
3,11,33,1,10,67,0
2,0,47,4,1,94,0
2,0,55,3,10,85,1
2,1,0,2,10,85,1
2,1,5,1,10,85,1
2,1,9,3,10,72,1
2,1,16,2,10,72,1
2,1,20,1,10,72,1
2,5,12,4,2,52,0
2,5,16,3,2,52,1
2,8,1,0,0,85,0
2,9,8,1,10,80,2
2,9,53,3,3,59,1
2,10,39,2,9,53,1
2,11,14,1,10,52,0
2,14,57,4,5,57,0
2,15,0,3,5,57,1
1,0,27,2,8,54,0
1,1,8,1,10,52,0
1,2,24,4,1,90,0
4,12,0,0,0,98,0
4,12,8,1,10,58,2
4,13,36,0,0,85,0
4,13,41,2,3,97,0
4,14,18,1,9,91,0
4,15,0,1,10,74,0
3,0,39,1,10,56,0
3,2,32,4,4,91,0
3,3,2,3,7,88,0
3,3,48,2,10,85,0
3,3,54,1,10,85,1
3,3,58,1,10,72,1
3,4,4,1,10,67,2
3,4,38,3,4,60,0
3,6,47,1,10,62,1
3,7,16,1,5,54,0
2,0,14,4,2,95,0
2,0,18,3,7,90,1
2,0,34,2,10,87,1
2,0,38,1,10,87,1
2,0,44,2,4,79,1
2,0,52,1,10,73,1
2,1,12,3,6,61,1
2,1,17,2,6,61,1
2,1,36,1,10,57,1
2,5,10,4,9,60,0
2,5,14,3,9,60,1
4,4,33,4,3,71,1
4,4,38,3,3,71,1
4,4,55,2,9,65,1
4,4,55,2,4,70,0
4,5,15,1,10,64,1
4,5,34,2,2,55,1
4,6,44,4,6,76,0
4,7,37,3,5,77,0
4,8,24,2,5,77,0
4,9,11,1,10,72,0
4,9,53,3,1,70,0
4,10,37,2,5,66,0
4,11,20,1,10,61,0
4,15,0,4,8,76,0
1,11,34,1,10,83,0
1,12,5,1,5,58,2
1,12,21,1,10,53,0
4,0,41,3,10,51,0
4,1,25,2,10,51,0
4,1,28,1,10,51,0
3,0,34,3,5,79,1
3,1,9,2,9,75,1
3,1,52,1,10,74,0
3,3,51,4,10,64,2
3,3,55,3,10,64,1
3,4,1,2,10,64,1
3,4,45,1,10,64,0
3,5,27,1,10,53,1
2,1,57,0,0,85,0
2,2,0,3,1,99,0
2,2,35,2,2,98,0
2,3,11,1,5,95,0
2,3,47,4,1,93,0
2,4,27,3,2,92,0
2,5,14,2,8,86,1
2,6,24,1,10,64,1
2,11,37,0,0,85,0
2,12,58,0,0,85,0
2,13,3,3,2,98,1
2,13,44,2,5,95,0
2,14,17,1,7,93,0
2,15,0,1,10,67,1
2,6,19,2,16,53,0
2,6,57,1,10,59,0
2,9,17,4,3,78,0
2,9,53,3,2,79,0
2,10,34,2,4,77,0
2,10,59,1,10,71,0
1,12,21,1,10,60,0
4,1,43,1,10,51,2
1,1,27,4,6,76,0
1,1,31,4,1,81,0
1,2,19,3,13,69,1
1,2,23,2,13,69,1
1,3,4,1,10,72,0
1,3,26,2,8,56,1
1,4,6,1,10,54,0
1,9,28,0,0,85,0
1,9,34,3,6,92,1
1,10,11,2,10,88,1
1,10,50,1,10,88,0
1,11,18,1,10,75,1
1,11,27,0,0,85,0
4,1,40,3,9,91,1
4,1,47,2,9,91,1
4,1,51,1,9,91,1
4,1,57,2,2,86,1
4,2,3,1,10,78,1
4,2,15,3,6,68,1
4,2,20,2,6,68,1
4,2,25,1,10,64,1
4,2,43,2,4,55,1
4,3,40,4,2,50,0
4,8,34,4,2,71,0
4,9,20,3,2,71,0
4,10,4,2,10,63,1
4,10,49,1,10,63,0
4,11,32,3,3,58,1
4,12,16,2,9,52,1
4,12,58,1,10,51,0
3,1,4,0,0,85,0
3,1,8,1,1,99,0
3,1,55,1,10,81,1
3,2,27,1,10,64,1
3,3,9,4,2,54,0
3,3,13,3,2,54,1
3,3,57,2,5,51,0
3,6,11,0,0,85,0
3,6,16,1,5,95,0
3,7,1,3,5,89,1
3,7,48,2,8,86,1
3,8,31,1,10,84,0
3,9,14,2,4,79,0
3,9,57,1,10,73,0
3,10,37,3,1,68,0
3,11,16,2,7,62,1
3,11,58,1,10,59,0
2,0,8,0,0,85,0
2,0,14,3,1,97,0
2,0,18,2,1,97,1
2,0,26,1,10,88,1
2,0,33,2,3,75,1
2,0,58,1,10,68,1
2,1,3,4,2,58,1
2,1,7,3,1,59,0
2,1,16,2,7,53,1
2,1,20,1,10,50,1
2,1,54,0,0,85,0
2,1,57,1,1,99,0
2,2,2,2,10,89,1
2,2,7,1,10,89,1
2,2,38,1,10,79,1
2,3,15,1,10,62,1
2,3,44,1,10,57,0
2,1,18,0,0,85,0
2,1,24,1,10,61,2
2,5,5,4,6,55,0
2,5,11,3,6,55,2
2,5,57,2,10,51,0
2,6,4,1,10,51,1
1,1,57,4,3,51,0
1,9,4,4,6,93,0
1,9,11,3,6,93,1
1,9,55,2,12,87,1
1,10,32,1,15,84,0
1,10,47,1,10,89,0
1,11,27,3,8,54,2
1,12,45,1,10,52,0
4,7,20,2,7,54,2
4,7,43,1,10,51,0
4,8,45,0,0,85,0
4,8,48,3,2,98,0
4,9,33,2,7,93,0
4,10,17,1,10,90,0
4,10,25,0,0,85,0
4,10,30,1,8,92,0
4,12,22,2,6,54,0
4,13,1,1,10,50,0
4,15,0,4,14,85,1
4,15,0,4,9,90,0
3,0,32,3,6,93,0
3,2,40,3,1,66,0
3,3,20,2,5,62,0
3,4,1,1,10,57,0
3,7,10,4,1,91,0
3,7,57,3,3,89,1
3,8,38,2,5,87,0
3,9,16,1,10,82,0
3,9,59,3,1,68,0
3,10,34,2,7,62,1
3,11,9,1,10,59,0
3,12,41,4,4,80,0
3,13,23,3,11,73,1
3,13,41,3,6,78,0
3,14,3,2,3,81,0
3,14,52,1,10,74,0
2,0,7,0,0,85,0
2,0,23,2,2,74,0
2,0,29,1,10,66,1
2,0,35,2,10,55,1
2,0,40,1,10,55,1
2,1,2,2,5,71,1
2,1,5,1,10,66,1
1,3,8,3,9,82,1
1,3,13,2,9,82,2
1,3,52,1,10,81,0
1,4,26,1,10,68,1
1,4,55,2,11,57,0
1,5,33,1,10,58,0
1,5,57,2,10,53,1
1,6,1,1,10,53,1
1,8,54,2,7,50,2
1,10,44,4,9,69,0
1,10,50,3,9,69,2
1,10,55,2,9,69,1
1,11,32,1,10,68,0
1,12,7,1,10,58,1
4,0,32,1,10,58,0
4,1,18,3,2,53,0
4,2,0,2,5,50,0
4,4,52,4,10,67,1
4,4,57,3,10,67,1
4,5,2,2,10,67,1
4,5,39,3,3,62,1
4,6,3,2,10,55,1
4,6,8,1,10,55,1
4,9,40,4,14,58,1
4,9,45,3,14,58,1
4,9,50,2,14,58,1
4,13,46,2,5,95,1
4,14,8,1,7,93,0
4,14,27,2,10,84,1
4,14,31,1,10,84,1
3,0,46,2,4,96,1
3,1,26,1,5,95,0
3,2,3,1,10,84,0
3,2,43,3,4,53,2
3,3,26,2,7,50,0
1,5,19,3,9,69,1
1,5,24,2,9,69,1
1,6,5,1,10,68,0
1,6,37,1,10,56,1
1,7,49,0,0,85,0
1,7,55,2,5,94,0
1,8,36,1,10,89,0
1,9,25,3,1,84,0
1,10,3,2,8,77,1
1,10,43,1,10,75,0
1,11,28,2,5,60,1
1,12,6,1,10,55,0
5,5,13,2,2,98,1
5,6,0,1,8,92,0
5,6,49,3,2,82,0
5,7,33,2,10,74,1
5,8,17,1,10,74,0
5,8,58,1,10,61,1
4,1,53,0,0,85,0
4,1,56,3,2,98,1
4,2,0,2,2,98,1
4,2,19,1,1,99,0
4,3,0,1,10,87,1
4,3,39,1,10,59,2
4,10,0,4,11,71,0
4,10,6,3,11,71,2
4,10,16,2,11,71,2
4,10,58,1,10,72,0
4,11,37,1,10,56,1
3,5,34,0,0,85,0
3,5,40,4,1,99,0
3,6,28,3,1,99,0
3,7,5,2,1,99,1
2,0,27,3,10,79,0
2,0,32,2,10,79,2
2,0,37,1,10,79,1
2,0,44,1,10,64,2
2,0,53,2,3,57,0
2,1,22,1,10,50,1
2,2,0,4,14,86,0
2,2,5,3,14,86,1
2,2,11,2,14,86,1
2,2,58,1,9,91,0
3,7,21,0,0,85,0
3,7,32,1,15,59,1
3,8,0,1,10,64,1
3,8,37,2,4,51,0
3,11,17,0,0,85,0
3,11,23,3,7,93,1
3,11,25,2,7,93,1
3,11,29,1,7,93,1
3,12,17,1,10,79,1
3,13,42,2,7,60,1
3,14,16,1,10,57,0
2,0,10,4,15,72,0
2,0,54,3,8,79,0
2,0,59,2,8,79,2
2,1,30,1,10,77,1
2,3,55,4,4,78,0
2,4,34,3,10,72,1
2,4,38,2,10,72,1
2,4,41,1,10,72,1
2,5,19,1,10,58,1
2,7,14,4,1,70,0
2,7,56,3,2,69,0
2,8,36,2,7,64,1
2,9,16,1,10,61,0
2,10,1,1,10,50,1
2,11,24,4,4,65,1
2,11,29,3,4,65,1
2,12,1,2,8,61,1
2,12,46,1,10,59,0
1,0,18,4,9,84,0
1,0,22,3,9,84,1
1,1,5,2,13,80,0
1,1,28,2,8,85,0
1,2,10,1,10,83,0
1,2,51,2,5,64,1
1,3,30,1,10,59,0
1,4,2,2,5,53,1
1,6,13,0,0,85,0
1,6,17,3,3,92,1
1,7,1,2,6,89,0
1,7,37,1,10,85,0
1,8,19,1,10,68,0
1,11,44,0,0,85,0
1,11,52,3,10,77,1
1,11,56,2,10,77,1
1,12,37,1,10,77,0
1,13,11,1,10,67,0
1,13,48,2,2,55,0
4,3,14,0,0,85,0
4,3,19,3,5,95,1
4,3,24,2,5,95,1
4,3,29,1,5,95,1
4,3,53,1,10,77,1
4,4,14,1,10,60,1
4,4,53,0,0,85,0
4,4,58,2,2,85,0
4,5,24,1,10,77,0
4,5,52,1,10,62,1
4,12,35,1,10,53,0
3,0,32,4,1,88,0
3,1,10,3,7,82,1
3,1,30,3,2,87,0
3,2,13,2,8,81,1
3,2,55,1,10,79,0
3,3,44,2,6,54,2
2,11,31,4,13,69,0
2,11,36,3,13,69,2
2,11,42,2,13,69,2
2,12,29,1,10,72,0
2,1,48,4,6,88,0
2,1,51,3,6,88,1
2,2,0,2,16,78,1
2,2,46,1,10,84,0
2,3,15,2,1,81,0
2,3,53,1,10,72,0
2,5,9,4,6,64,2
2,5,13,3,6,64,2
3,0,8,2,4,96,0
3,0,11,1,4,96,1
3,6,45,0,0,85,0
3,6,49,3,1,99,0
3,7,29,2,6,94,1
3,7,36,1,6,94,1
3,11,36,4,9,72,0
3,11,40,3,9,72,1
3,11,50,2,9,72,2
3,12,27,1,10,71,0
3,13,15,3,12,50,2
3,13,19,2,12,50,1
3,13,56,1,10,52,0
2,3,21,4,7,74,0
2,4,2,3,11,70,1
2,4,44,2,10,71,1
2,4,48,1,10,71,1
2,5,5,1,10,61,1
2,8,13,0,0,85,0
2,8,19,3,15,75,1
2,9,7,2,10,80,0
2,9,7,2,5,85,0
2,9,25,1,10,80,0
2,10,10,2,7,60,1
2,10,56,1,10,57,0
2,14,22,4,7,56,0
2,14,26,3,7,56,1
2,15,0,2,13,50,1
1,0,17,1,10,53,0
1,3,42,0,0,85,0
1,3,49,1,10,67,2
1,7,25,0,0,85,0
1,7,30,1,10,66,2
2,13,10,1,5,67,0
2,13,34,1,10,62,0
2,14,22,0,0,85,0
2,14,26,1,1,99,0
2,15,0,1,10,85,0
1,0,29,3,2,82,0
1,0,56,2,8,76,1
1,1,33,1,10,74,0
1,1,55,4,6,64,1
1,2,56,3,18,52,0
1,3,1,2,18,52,2
1,3,45,1,10,60,0
4,1,54,0,0,85,0
4,2,1,1,10,71,2
4,2,26,4,1,69,0
4,2,34,3,1,69,2
4,3,17,2,2,68,0
4,3,22,1,10,60,1
4,3,26,2,2,53,1
4,4,41,0,0,85,0
4,4,46,1,1,99,0
4,4,56,1,10,80,0
4,5,43,3,8,58,1
4,5,50,2,11,55,0
4,6,35,1,10,56,0
4,12,52,4,15,56,0
4,13,2,3,5,66,0
4,13,45,2,10,61,1
1,12,57,4,10,59,0
1,13,3,3,10,59,2
1,13,24,2,13,56,0
1,14,3,1,10,59,0
4,0,2,2,10,60,2
4,0,9,1,10,60,2
4,0,13,1,10,50,1
4,0,31,0,0,85,0
4,0,34,3,4,96,1
4,0,37,2,4,96,1
4,0,43,1,8,92,1
4,0,47,1,10,83,2
4,0,54,1,10,62,1
4,1,1,1,10,51,1
4,1,48,4,6,73,0
4,1,52,4,11,68,0
4,1,55,3,11,68,1
4,2,0,2,12,67,0
4,2,5,1,15,64,0
4,2,5,1,10,69,0
4,2,12,2,9,57,0
4,2,18,1,10,56,0
4,5,15,0,0,85,0
4,5,20,2,2,94,1
4,5,51,1,10,86,1
4,6,22,2,10,75,0
4,6,26,1,10,75,1
4,7,14,2,10,63,1
4,7,17,1,10,63,1
3,0,32,4,21,75,0
3,1,7,3,9,87,0
3,1,52,2,10,86,0
3,1,56,1,10,86,1
3,2,44,3,12,68,1
3,3,29,2,17,63,1
3,3,47,2,8,72,0
3,4,30,1,10,70,0
3,4,43,4,1,64,0
3,5,31,3,2,63,0
3,6,11,2,5,60,0
3,6,45,1,10,55,0
3,9,1,4,1,51,0
2,0,2,2,9,91,0
2,0,8,1,9,91,1
2,0,15,1,10,74,1
2,0,20,3,10,54,1
2,0,26,2,10,54,1
2,0,31,1,10,54,1
2,2,24,4,8,85,0
3,3,51,0,0,85,0
3,3,56,3,2,97,1
3,4,32,2,3,96,0
3,5,8,1,10,89,0
3,5,46,1,10,78,1
3,6,30,2,4,70,0
3,7,8,1,10,64,0
3,7,47,3,9,52,1
3,8,28,2,9,52,0
3,9,6,1,10,51,0
3,10,27,4,8,92,0
3,10,33,3,8,92,1
3,10,38,2,8,92,1
3,10,42,1,8,92,1
3,11,26,2,4,83,0
3,12,5,1,10,77,1
3,12,42,3,1,74,0
3,13,15,2,6,69,1
3,13,50,1,10,65,0
2,0,29,4,6,84,0
2,0,33,3,6,84,1
2,0,40,2,7,83,1
2,1,20,1,10,80,0
2,1,57,2,8,69,0
2,2,3,1,10,67,0
2,2,45,3,3,60,1
2,3,24,2,7,56,0
2,4,2,1,10,53,0
2,6,4,0,0,85,0
2,6,8,1,1,99,0
2,7,15,2,7,84,1
2,7,51,1,10,81,0
2,8,30,1,10,66,1
2,9,14,2,10,53,1
2,9,22,1,10,53,2
2,9,24,2,4,96,0
2,10,2,1,10,90,1
2,10,37,1,10,63,2
2,15,0,4,6,93,0
1,0,5,3,6,93,1
1,0,48,2,7,92,0
1,1,26,1,10,89,0
1,4,40,4,4,77,0
4,12,9,4,3,73,0
4,12,55,3,5,71,1
4,13,37,2,10,66,0
4,13,43,1,10,66,1
4,14,27,2,5,56,1
4,15,0,1,10,51,0
3,1,40,0,0,85,0
3,1,45,1,1,99,0
3,1,48,3,3,78,2
3,2,25,2,5,76,0
3,3,8,1,10,71,1
3,3,46,2,10,56,1
3,4,19,1,10,56,0
1,4,45,3,4,77,2
1,5,27,2,4,77,0
1,6,5,1,10,71,1
1,9,10,0,0,85,0
1,9,18,1,1,99,1
1,9,23,3,6,84,2
1,10,4,2,7,83,1
1,10,41,1,10,80,0
1,11,21,2,6,70,1
1,12,4,1,10,66,0
4,0,2,0,0,98,0
4,0,5,3,5,95,1
4,0,8,2,5,95,1
4,0,12,1,5,95,1
4,0,29,3,1,85,1
4,0,34,2,1,85,1
4,0,47,1,10,76,0
4,1,11,2,2,51,1
4,1,52,4,1,75,0
4,1,59,3,4,72,1
4,2,9,2,8,68,1
4,2,48,1,10,66,0
4,5,15,0,0,85,0
4,5,28,1,10,67,1
4,6,11,2,7,58,1
4,6,46,1,10,55,0
4,10,7,0,0,85,0
4,10,12,2,2,98,1
4,10,44,1,1,99,0
2,2,27,3,8,85,1
2,3,10,2,5,88,0
2,3,48,1,10,83,0
2,4,9,1,10,73,0
2,4,14,3,7,68,1
2,4,23,2,7,68,1
2,5,4,1,10,65,0
2,5,27,2,9,51,1
2,5,55,1,10,50,1
2,7,46,4,25,54,0
2,8,20,3,18,61,0
2,8,29,2,18,61,1
2,8,45,2,13,66,1
2,9,28,1,10,69,0
2,10,9,2,1,65,0
2,10,51,1,10,56,0
1,2,12,4,4,54,0
1,4,18,1,10,80,2
1,4,59,3,9,59,2
1,5,4,2,9,59,2
1,5,27,2,4,64,0
1,6,3,1,10,58,1
1,6,28,1,5,51,1
1,10,9,0,0,85,0
1,10,53,1,6,94,1
1,11,22,1,10,84,1
1,12,2,3,6,68,1
1,12,42,2,5,69,0
1,13,18,1,10,64,0
4,0,6,1,10,58,0
4,0,26,0,0,85,0
4,0,32,1,4,96,1
4,0,41,2,9,86,1
4,1,19,1,10,85,0
4,2,0,2,13,72,1
4,2,18,1,10,75,1
4,2,26,1,10,55,2
4,4,56,4,1,75,0
4,5,41,3,10,66,1
4,5,46,2,10,66,2
4,6,28,1,10,66,0
4,8,6,4,12,65,0
4,8,9,3,12,65,1
4,8,13,2,12,65,1
4,8,49,1,19,58,1
4,9,14,1,10,67,0
4,9,59,0,0,85,0
4,10,2,3,2,98,1
4,10,42,2,5,95,0
4,11,25,1,9,91,0
4,14,53,0,0,85,0
4,15,0,2,6,90,0
3,0,10,1,10,86,0
3,1,1,3,1,63,0
3,1,38,2,3,61,0
3,7,6,1,10,84,1
4,13,48,1,10,61,1
4,14,54,0,0,85,0
4,15,0,2,3,90,0
3,0,32,1,10,83,0
3,1,11,2,5,75,0
3,1,51,1,10,70,1
3,5,17,0,0,85,0
3,5,22,1,1,99,0
3,5,26,1,1,99,0
3,5,35,1,10,75,2
3,6,10,1,10,60,1
3,4,23,1,10,50,0
3,4,32,2,8,61,1
3,5,11,1,10,59,0
3,9,19,4,9,55,0
3,9,27,3,9,55,1
3,10,11,2,10,54,0
3,10,19,1,10,54,2
3,11,40,4,9,66,0
3,11,46,3,9,66,2
3,12,23,2,10,65,0
3,12,28,1,10,65,2
3,13,10,2,3,61,0
3,13,33,1,10,54,1
2,0,35,3,3,66,1
2,0,57,2,10,59,0
2,13,27,0,0,85,0
2,13,32,3,4,96,1
2,13,37,2,4,96,1
2,14,20,1,9,91,0
2,15,0,3,9,50,2
1,2,50,0,0,85,0
1,2,57,1,5,95,1
1,3,44,2,8,70,0
1,4,20,1,10,68,0
1,5,13,4,9,69,0
3,1,28,0,0,85,0
3,1,32,1,2,98,0
3,2,16,3,3,94,0
3,2,59,2,10,87,1
3,3,18,2,5,92,0
3,3,54,1,10,87,0
3,4,21,2,1,77,0
3,4,50,1,10,68,1
3,5,20,1,5,62,1
3,5,40,1,10,57,0
3,9,7,2,1,53,0
2,2,33,2,14,52,2
2,3,3,1,10,56,1
2,0,27,0,0,85,0
2,6,27,4,6,94,0
2,6,35,3,6,94,1
2,7,20,2,11,89,0
2,7,59,1,10,90,0
2,8,31,2,5,78,0
2,9,7,1,10,73,0
2,9,52,1,10,56,1
2,13,2,4,5,95,0
2,13,44,3,5,95,0
2,14,22,2,8,92,1
2,15,0,1,9,91,0
1,0,16,1,10,77,1
1,0,51,3,8,67,1
1,1,32,2,9,66,1
1,2,15,1,10,65,0
1,5,42,3,5,52,0
1,5,47,2,5,52,1
1,9,42,0,0,85,0
1,9,50,1,10,59,2
4,0,1,3,1,66,1
4,0,9,2,1,66,2
4,0,14,1,10,57,1
4,0,44,4,6,53,0
4,1,31,3,5,54,0
4,1,51,4,10,51,2
4,1,56,3,10,51,1
4,4,19,4,15,62,0
4,5,4,4,15,62,0
4,5,4,3,4,73,0
4,5,48,2,8,69,0
4,6,32,1,10,67,0
4,8,9,0,0,85,0
4,8,13,3,2,98,1
4,8,55,2,4,96,0
4,9,37,1,10,90,0
4,10,20,3,7,75,1
4,10,58,2,10,72,1
4,11,2,1,10,72,2
4,11,37,3,15,59,0
4,11,42,2,15,59,2
4,11,42,2,10,64,0
4,11,47,1,10,64,1
4,15,0,4,6,91,0
3,0,2,3,6,91,1
3,0,45,2,10,87,0
3,0,49,1,10,87,1
3,7,48,0,0,85,0
3,7,52,2,1,98,0
3,8,26,1,10,89,1
3,9,50,4,6,66,1
3,10,23,3,4,68,0
3,10,41,2,5,67,1
3,11,21,1,10,62,0
3,12,44,0,0,85,0
3,12,52,1,10,79,0
3,13,39,2,10,62,0
3,13,45,1,10,62,1
2,0,9,4,14,59,2
2,0,16,3,4,69,1
2,0,44,2,4,69,1
2,1,6,1,10,63,0
2,1,12,3,3,53,1
2,1,15,2,3,53,1
1,8,4,3,1,64,0
1,8,59,2,6,59,1
1,9,42,1,10,55,0
1,11,52,4,13,53,0
1,11,57,3,13,53,1
1,12,2,2,13,53,1
1,12,36,1,10,56,0
1,13,37,2,8,58,0
1,14,20,1,10,56,0
4,0,35,2,11,52,0
1,5,22,0,0,85,0
1,5,27,2,15,81,2
1,5,27,2,10,86,0
1,5,35,1,10,86,1
1,6,12,2,3,81,0
1,6,47,1,10,74,0
1,10,26,0,0,85,0
1,10,34,2,4,84,0
1,11,14,1,10,78,0
1,11,45,2,9,68,1
1,12,27,1,10,67,0
1,13,7,1,10,57,1
4,0,39,2,10,81,0
4,1,26,1,10,81,0
4,2,0,2,8,72,0
4,2,33,1,10,70,0
4,4,7,4,1,59,1
4,4,32,3,2,58,0
4,7,35,0,0,93,0
4,7,35,0,0,98,0
4,7,43,2,8,82,1
4,8,23,1,10,80,0
4,9,58,0,0,85,0
4,5,31,0,0,85,0
4,5,50,2,8,62,1
4,6,33,1,10,60,1
4,6,38,4,15,70,0
4,6,43,3,15,70,1
4,6,46,2,15,70,1
4,6,51,1,15,70,2
4,7,14,1,10,75,0
4,7,53,3,1,70,0
4,8,36,2,9,62,1
4,9,10,1,10,61,1
4,9,30,4,4,57,1
4,10,13,3,2,59,0
4,10,17,2,2,59,1
4,11,2,1,10,51,1
3,0,30,3,4,63,2
3,1,12,2,8,59,1
3,1,58,1,10,57,1
2,5,33,4,16,84,0
2,5,38,3,16,84,2
2,6,30,1,9,91,0
2,7,9,2,3,87,0
2,7,44,1,10,80,1
4,1,55,1,5,52,2
4,7,7,4,15,84,0
4,7,11,3,15,84,2
4,7,16,2,15,84,2
4,7,37,1,25,74,1
4,7,37,1,20,79,0
4,7,45,1,10,89,1
4,8,22,2,7,82,0
4,8,54,1,10,79,1
4,9,41,1,10,56,0
4,11,7,0,0,85,0
4,11,13,1,7,93,0
4,11,56,1,10,80,0
3,2,46,3,7,59,0
3,3,30,2,10,56,0
3,3,38,1,10,56,1
3,5,45,4,7,81,0
3,5,53,3,7,81,2
3,6,30,2,7,81,0
3,7,3,1,10,78,0
3,7,35,1,10,68,0
3,9,56,3,5,63,2
3,10,32,2,10,58,1
3,10,38,1,10,58,1
3,12,54,0,0,85,0
3,13,5,3,10,52,1
3,13,26,2,5,57,0
3,13,55,1,10,52,1
2,0,51,0,0,85,0
2,0,56,3,4,90,1
2,1,0,2,10,84,1
2,1,4,1,10,84,1
2,1,10,3,1,82,0
2,1,18,2,3,80,0
2,2,0,1,10,73,0
2,7,36,4,1,76,1
2,8,20,3,8,69,1
2,9,0,2,10,67,0
2,9,6,1,10,67,2
2,9,47,1,10,57,0
2,11,28,0,0,85,0
2,11,33,2,2,98,1
2,12,11,1,3,97,0
2,12,23,1,7,93,0
2,12,55,3,1,90,1
2,13,13,2,8,83,1
2,13,45,1,10,81,0
4,7,9,1,10,52,2
2,10,46,1,10,88,0
2,11,1,1,5,95,1
2,11,46,3,1,89,0
2,12,22,2,8,82,1
1,12,57,4,15,54,0
4,10,33,1,10,62,0
4,11,16,3,2,53,1
4,11,22,2,2,53,2
4,10,34,0,0,85,0
4,10,41,1,10,90,0
4,11,6,3,8,73,0
4,11,54,2,10,71,0
4,11,59,1,10,71,1
4,13,35,0,0,85,0
2,14,21,2,3,77,0
2,15,0,1,10,70,0
1,0,21,1,10,59,1
1,11,13,3,11,59,1
1,11,17,2,11,59,1
1,11,41,1,10,60,0
1,12,34,0,0,85,0
1,12,43,1,10,63,2
4,0,36,1,10,54,0
4,1,46,4,7,93,0
4,1,52,3,12,88,0
4,1,55,2,12,88,1
4,2,0,1,9,91,0
4,2,14,3,13,74,2
4,2,16,3,8,79,0
4,3,3,2,7,80,0
4,3,47,1,10,77,0
4,4,35,2,2,61,0
4,5,15,1,10,53,0
4,6,44,0,0,85,0
4,6,49,3,2,76,2
4,7,33,2,10,68,0
4,8,4,1,10,68,0
4,12,33,4,2,94,1
4,13,18,3,9,87,1
4,13,55,2,10,86,0
2,1,11,1,10,54,1
2,6,20,4,7,51,0
2,10,9,0,0,85,0
2,10,15,2,15,81,2
2,11,1,1,10,86,0
2,11,7,3,4,81,0
2,11,53,1,10,75,1
2,13,43,0,0,85,0
2,13,46,3,1,99,0
2,14,26,2,5,95,0
2,15,0,1,9,91,1
1,0,18,2,7,84,0
1,0,53,1,10,81,0
1,1,36,3,1,71,0
1,2,8,2,5,67,0
1,2,42,1,10,62,0
4,10,4,1,10,90,1
4,10,48,1,10,74,0
